"Region" "Treat" "X" "RegionTreat"
"5652" "NA" "Placebo" 0 "NA:Placebo"
"5653" "NA" "Placebo" 1 "NA:Placebo"
"5654" "NA" "Placebo" 0 "NA:Placebo"
"5655" "NA" "High" 0 "NA:High"
"5656" "NA" "High" 0 "NA:High"
"5657" "NA" "Placebo" 0 "NA:Placebo"
"5658" "NA" "Placebo" 0 "NA:Placebo"
"5659" "NA" "High" 0 "NA:High"
"5660" "NA" "High" 1 "NA:High"
"5661" "NA" "Placebo" 0 "NA:Placebo"
"5662" "NA" "Placebo" 0 "NA:Placebo"
"5663" "NA" "Placebo" 0 "NA:Placebo"
"5664" "NA" "High" 0 "NA:High"
"5665" "NA" "High" 0 "NA:High"
"5666" "WE" "Placebo" 0 "WE:Placebo"
"5667" "WE" "Placebo" 0 "WE:Placebo"
"5668" "WE" "Placebo" 0 "WE:Placebo"
"5669" "WE" "Placebo" 0 "WE:Placebo"
"5670" "NA" "High" 0 "NA:High"
"5671" "NA" "High" 0 "NA:High"
"5672" "NA" "High" 0 "NA:High"
"5673" "WE" "Placebo" 1 "WE:Placebo"
"5674" "WE" "High" 0 "WE:High"
"5675" "WE" "Placebo" 0 "WE:Placebo"
"5676" "WE" "High" 0 "WE:High"
"5677" "WE" "Placebo" 0 "WE:Placebo"
"5678" "WE" "Placebo" 1 "WE:Placebo"
"5679" "WE" "Placebo" 0 "WE:Placebo"
"5680" "WE" "Placebo" 1 "WE:Placebo"
"5681" "WE" "High" 1 "WE:High"
"5682" "WE" "High" 0 "WE:High"
"5683" "WE" "Placebo" 0 "WE:Placebo"
"5684" "WE" "High" 0 "WE:High"
"5685" "WE" "High" 1 "WE:High"
"5686" "WE" "Placebo" 0 "WE:Placebo"
"5687" "WE" "Placebo" 0 "WE:Placebo"
"5688" "WE" "Placebo" 0 "WE:Placebo"
"5689" "WE" "Placebo" 0 "WE:Placebo"
"5690" "WE" "High" 0 "WE:High"
"5691" "WE" "Placebo" 0 "WE:Placebo"
"5692" "WE" "High" 0 "WE:High"
"5693" "WE" "Placebo" 0 "WE:Placebo"
"5694" "WE" "High" 0 "WE:High"
"5695" "WE" "Placebo" 0 "WE:Placebo"
"5696" "WE" "High" 0 "WE:High"
"5697" "WE" "High" 0 "WE:High"
"5698" "WE" "Placebo" 0 "WE:Placebo"
"5699" "WE" "High" 0 "WE:High"
"5700" "WE" "High" 0 "WE:High"
"5701" "WE" "Placebo" 0 "WE:Placebo"
"5702" "WE" "High" 0 "WE:High"
"5703" "WE" "Placebo" 0 "WE:Placebo"
"5704" "WE" "Placebo" 0 "WE:Placebo"
"5705" "WE" "Placebo" 0 "WE:Placebo"
"5706" "WE" "Placebo" 0 "WE:Placebo"
"5707" "WE" "Placebo" 0 "WE:Placebo"
"5708" "WE" "Placebo" 0 "WE:Placebo"
"5709" "NA" "Placebo" 0 "NA:Placebo"
"5710" "NA" "Placebo" 0 "NA:Placebo"
"5711" "NA" "Placebo" 0 "NA:Placebo"
"5712" "NA" "Placebo" 0 "NA:Placebo"
"5713" "WE" "High" 0 "WE:High"
"5714" "WE" "High" 0 "WE:High"
"5715" "WE" "High" 0 "WE:High"
"5716" "WE" "High" 0 "WE:High"
"5717" "NA" "Placebo" 0 "NA:Placebo"
"5718" "NA" "Placebo" 1 "NA:Placebo"
"5719" "WE" "High" 0 "WE:High"
"5720" "WE" "High" 1 "WE:High"
"5721" "WE" "High" 0 "WE:High"
"5722" "NA" "Placebo" 1 "NA:Placebo"
"5723" "WE" "High" 0 "WE:High"
"5724" "WE" "High" 0 "WE:High"
"5725" "NA" "Placebo" 0 "NA:Placebo"
"5726" "NA" "Placebo" 1 "NA:Placebo"
"5727" "NA" "Placebo" 1 "NA:Placebo"
"5728" "WE" "High" 0 "WE:High"
"5729" "WE" "High" 0 "WE:High"
"5730" "NA" "Placebo" 1 "NA:Placebo"
"5731" "WE" "High" 0 "WE:High"
"5732" "NA" "Placebo" 0 "NA:Placebo"
"5733" "NA" "Placebo" 0 "NA:Placebo"
"5734" "NA" "Placebo" 0 "NA:Placebo"
"5735" "WE" "High" 1 "WE:High"
"5736" "WE" "High" 0 "WE:High"
"5737" "NA" "Placebo" 1 "NA:Placebo"
"5738" "NA" "Placebo" 0 "NA:Placebo"
"5739" "WE" "High" 0 "WE:High"
"5740" "WE" "High" 0 "WE:High"
"5741" "NA" "Placebo" 0 "NA:Placebo"
"5742" "NA" "Placebo" 0 "NA:Placebo"
"5743" "NA" "Placebo" 1 "NA:Placebo"
"5744" "NA" "Placebo" 0 "NA:Placebo"
"5745" "WE" "High" 0 "WE:High"
"5746" "WE" "High" 0 "WE:High"
"5747" "WE" "High" 0 "WE:High"
"5748" "NA" "Placebo" 0 "NA:Placebo"
"5749" "NA" "Placebo" 0 "NA:Placebo"
"5750" "NA" "Placebo" 0 "NA:Placebo"
"5751" "NA" "Placebo" 0 "NA:Placebo"
"5752" "WE" "High" 0 "WE:High"
"5753" "WE" "High" 0 "WE:High"
"5754" "NA" "Placebo" 1 "NA:Placebo"
"5755" "NA" "Placebo" 0 "NA:Placebo"
"5756" "WE" "High" 0 "WE:High"
"5757" "WE" "High" 0 "WE:High"
"5758" "NA" "Placebo" 0 "NA:Placebo"
"5759" "NA" "Placebo" 0 "NA:Placebo"
"5760" "WE" "High" 1 "WE:High"
"5761" "NA" "Placebo" 1 "NA:Placebo"
"5762" "WE" "High" 0 "WE:High"
"5763" "WE" "High" 1 "WE:High"
"5764" "WE" "High" 0 "WE:High"
"5765" "WE" "High" 0 "WE:High"
"5766" "WE" "High" 0 "WE:High"
"5767" "WE" "High" 0 "WE:High"
"5768" "NA" "High" 0 "NA:High"
"5769" "NA" "High" 0 "NA:High"
"5770" "NA" "High" 0 "NA:High"
"5771" "NA" "High" 1 "NA:High"
"5772" "NA" "High" 0 "NA:High"
"5773" "NA" "High" 1 "NA:High"
"5774" "NA" "High" 0 "NA:High"
"5775" "NA" "High" 0 "NA:High"
"5776" "NA" "High" 0 "NA:High"
"5777" "NA" "High" 0 "NA:High"
"5778" "NA" "High" 0 "NA:High"
"5779" "WE" "Placebo" 0 "WE:Placebo"
"5780" "NA" "High" 0 "NA:High"
"5781" "WE" "Placebo" 0 "WE:Placebo"
"5782" "NA" "High" 0 "NA:High"
"5783" "WE" "Placebo" 0 "WE:Placebo"
"5784" "WE" "Placebo" 0 "WE:Placebo"
"5785" "NA" "High" 0 "NA:High"
"5786" "WE" "Placebo" 0 "WE:Placebo"
"5787" "WE" "Placebo" 0 "WE:Placebo"
"5788" "WE" "Placebo" 0 "WE:Placebo"
"5789" "WE" "Placebo" 0 "WE:Placebo"
"5790" "WE" "Placebo" 0 "WE:Placebo"
"5791" "WE" "Placebo" 0 "WE:Placebo"
"5792" "WE" "Placebo" 0 "WE:Placebo"
"5793" "WE" "Placebo" 0 "WE:Placebo"
"5794" "NA" "High" 0 "NA:High"
"5795" "NA" "High" 0 "NA:High"
"5796" "NA" "High" 0 "NA:High"
"5797" "WE" "Placebo" 0 "WE:Placebo"
"5798" "NA" "High" 0 "NA:High"
"5799" "NA" "High" 0 "NA:High"
"5800" "NA" "High" 0 "NA:High"
"5801" "WE" "Placebo" 0 "WE:Placebo"
"5802" "WE" "Placebo" 0 "WE:Placebo"
"5803" "NA" "High" 0 "NA:High"
"5804" "WE" "Placebo" 1 "WE:Placebo"
"5805" "WE" "Placebo" 0 "WE:Placebo"
"5806" "NA" "High" 1 "NA:High"
"5807" "NA" "High" 0 "NA:High"
"5808" "WE" "Placebo" 0 "WE:Placebo"
"5809" "WE" "Placebo" 0 "WE:Placebo"
"5810" "NA" "High" 1 "NA:High"
"5811" "WE" "Placebo" 0 "WE:Placebo"
"5812" "NA" "High" 0 "NA:High"
"5813" "NA" "High" 0 "NA:High"
"5814" "WE" "High" 0 "WE:High"
"5815" "WE" "Placebo" 0 "WE:Placebo"
"5816" "WE" "High" 0 "WE:High"
"5817" "WE" "Placebo" 0 "WE:Placebo"
"5818" "WE" "High" 0 "WE:High"
"5819" "WE" "High" 0 "WE:High"
"5820" "WE" "High" 0 "WE:High"
"5821" "WE" "High" 0 "WE:High"
"5822" "WE" "High" 0 "WE:High"
"5823" "WE" "High" 0 "WE:High"
"5824" "WE" "Placebo" 0 "WE:Placebo"
"5825" "WE" "High" 1 "WE:High"
"5826" "WE" "Placebo" 0 "WE:Placebo"
"5827" "WE" "High" 0 "WE:High"
"5828" "WE" "Placebo" 0 "WE:Placebo"
"5829" "WE" "High" 0 "WE:High"
"5830" "WE" "Placebo" 0 "WE:Placebo"
"5831" "WE" "Placebo" 0 "WE:Placebo"
"5832" "WE" "Placebo" 0 "WE:Placebo"
"5833" "NA" "Placebo" 0 "NA:Placebo"
"5834" "NA" "Placebo" 0 "NA:Placebo"
"5835" "WE" "High" 0 "WE:High"
"5836" "NA" "Placebo" 0 "NA:Placebo"
"5837" "WE" "High" 0 "WE:High"
"5838" "WE" "High" 0 "WE:High"
"5839" "NA" "Placebo" 1 "NA:Placebo"
"5840" "NA" "Placebo" 0 "NA:Placebo"
"5841" "NA" "Placebo" 1 "NA:Placebo"
"5842" "NA" "Placebo" 0 "NA:Placebo"
"5843" "WE" "High" 0 "WE:High"
"5844" "WE" "High" 0 "WE:High"
"5845" "NA" "Placebo" 0 "NA:Placebo"
"5846" "NA" "Placebo" 0 "NA:Placebo"
"5847" "NA" "Placebo" 0 "NA:Placebo"
"5848" "NA" "Placebo" 0 "NA:Placebo"
"5849" "WE" "High" 0 "WE:High"
"5850" "WE" "High" 0 "WE:High"
"5851" "NA" "Placebo" 0 "NA:Placebo"
"5852" "NA" "Placebo" 0 "NA:Placebo"
"5853" "WE" "High" 0 "WE:High"
"5854" "NA" "Placebo" 0 "NA:Placebo"
"5855" "WE" "High" 1 "WE:High"
"5856" "WE" "High" 0 "WE:High"
"5857" "NA" "Placebo" 0 "NA:Placebo"
"5858" "NA" "Placebo" 1 "NA:Placebo"
"5859" "WE" "High" 0 "WE:High"
"5860" "WE" "High" 0 "WE:High"
"5861" "NA" "Placebo" 0 "NA:Placebo"
"5862" "WE" "High" 0 "WE:High"
"5863" "WE" "High" 1 "WE:High"
"5864" "WE" "High" 0 "WE:High"
"5865" "WE" "High" 0 "WE:High"
"5866" "NA" "Placebo" 0 "NA:Placebo"
"5867" "WE" "High" 0 "WE:High"
"5868" "NA" "Placebo" 0 "NA:Placebo"
"5869" "WE" "High" 0 "WE:High"
"5870" "WE" "High" 0 "WE:High"
"5871" "NA" "Placebo" 0 "NA:Placebo"
"5872" "WE" "High" 0 "WE:High"
"5873" "NA" "Placebo" 0 "NA:Placebo"
"5874" "NA" "Placebo" 0 "NA:Placebo"
"5875" "NA" "Placebo" 0 "NA:Placebo"
"5876" "WE" "High" 1 "WE:High"
"5877" "NA" "Placebo" 0 "NA:Placebo"
"5878" "WE" "High" 0 "WE:High"
"5879" "WE" "High" 0 "WE:High"
"5880" "NA" "Placebo" 0 "NA:Placebo"
"5881" "NA" "Placebo" 0 "NA:Placebo"
"5882" "WE" "High" 0 "WE:High"
"5883" "NA" "Placebo" 1 "NA:Placebo"
"5884" "WE" "High" 0 "WE:High"
"5885" "NA" "Placebo" 0 "NA:Placebo"
"5886" "WE" "High" 0 "WE:High"
"5887" "WE" "High" 0 "WE:High"
"5888" "WE" "High" 0 "WE:High"
"5889" "WE" "High" 0 "WE:High"
"5890" "WE" "High" 0 "WE:High"
"5891" "WE" "High" 0 "WE:High"
"5892" "WE" "Placebo" 0 "WE:Placebo"
"5893" "WE" "Placebo" 0 "WE:Placebo"
"5894" "NA" "High" 0 "NA:High"
"5895" "WE" "Placebo" 0 "WE:Placebo"
"5896" "WE" "Placebo" 0 "WE:Placebo"
"5897" "NA" "High" 0 "NA:High"
"5898" "NA" "High" 0 "NA:High"
"5899" "WE" "Placebo" 0 "WE:Placebo"
"5900" "WE" "Placebo" 1 "WE:Placebo"
"5901" "WE" "Placebo" 0 "WE:Placebo"
"5902" "WE" "Placebo" 0 "WE:Placebo"
"5903" "NA" "High" 0 "NA:High"
"5904" "NA" "High" 0 "NA:High"
"5905" "WE" "Placebo" 0 "WE:Placebo"
"5906" "WE" "Placebo" 0 "WE:Placebo"
"5907" "WE" "Placebo" 0 "WE:Placebo"
"5908" "WE" "Placebo" 0 "WE:Placebo"
"5909" "WE" "Placebo" 0 "WE:Placebo"
"5910" "WE" "Placebo" 0 "WE:Placebo"
"5911" "WE" "Placebo" 0 "WE:Placebo"
"5912" "NA" "High" 1 "NA:High"
"5913" "WE" "Placebo" 1 "WE:Placebo"
"5914" "WE" "Placebo" 0 "WE:Placebo"
"5915" "NA" "High" 0 "NA:High"
"5916" "WE" "Placebo" 0 "WE:Placebo"
"5917" "NA" "High" 0 "NA:High"
"5918" "NA" "High" 0 "NA:High"
"5919" "NA" "High" 0 "NA:High"
"5920" "NA" "High" 0 "NA:High"
"5921" "WE" "Placebo" 1 "WE:Placebo"
"5922" "NA" "High" 0 "NA:High"
"5923" "WE" "Placebo" 0 "WE:Placebo"
"5924" "WE" "Placebo" 1 "WE:Placebo"
"5925" "NA" "High" 0 "NA:High"
"5926" "NA" "High" 0 "NA:High"
"5927" "NA" "High" 0 "NA:High"
"5928" "NA" "High" 0 "NA:High"
"5929" "NA" "High" 0 "NA:High"
"5930" "WE" "Placebo" 0 "WE:Placebo"
"5931" "NA" "High" 1 "NA:High"
"5932" "WE" "Placebo" 0 "WE:Placebo"
"5933" "WE" "Placebo" 0 "WE:Placebo"
"5934" "NA" "High" 0 "NA:High"
"5935" "WE" "Placebo" 1 "WE:Placebo"
"5936" "NA" "High" 0 "NA:High"
"5937" "WE" "Placebo" 0 "WE:Placebo"
"5938" "NA" "High" 0 "NA:High"
"5939" "NA" "High" 1 "NA:High"
"5940" "NA" "Placebo" 1 "NA:Placebo"
"5941" "NA" "Placebo" 0 "NA:Placebo"
"5942" "NA" "High" 0 "NA:High"
"5943" "NA" "Placebo" 0 "NA:Placebo"
"5944" "NA" "High" 0 "NA:High"
"5945" "NA" "Placebo" 0 "NA:Placebo"
"5946" "NA" "High" 0 "NA:High"
"5947" "NA" "High" 1 "NA:High"
"5948" "NA" "Placebo" 0 "NA:Placebo"
"5949" "NA" "Placebo" 0 "NA:Placebo"
"5950" "NA" "Placebo" 1 "NA:Placebo"
"5951" "NA" "High" 0 "NA:High"
"5952" "NA" "High" 0 "NA:High"
"5953" "NA" "Placebo" 0 "NA:Placebo"
"5954" "NA" "Placebo" 0 "NA:Placebo"
"5955" "NA" "Placebo" 0 "NA:Placebo"
"5956" "NA" "High" 0 "NA:High"
"5957" "NA" "Placebo" 0 "NA:Placebo"
"5958" "NA" "High" 0 "NA:High"
"5959" "NA" "Placebo" 0 "NA:Placebo"
"5960" "NA" "Placebo" 0 "NA:Placebo"
"5961" "NA" "High" 0 "NA:High"
"5962" "EE" "Placebo" 0 "EE:Placebo"
"5963" "EE" "Placebo" 0 "EE:Placebo"
"5964" "EE" "Placebo" 0 "EE:Placebo"
"5965" "EE" "Placebo" 0 "EE:Placebo"
"5966" "EE" "Placebo" 0 "EE:Placebo"
"5967" "WE" "High" 0 "WE:High"
"5968" "EE" "Placebo" 0 "EE:Placebo"
"5969" "EE" "Placebo" 1 "EE:Placebo"
"5970" "EE" "Placebo" 0 "EE:Placebo"
"5971" "EE" "Placebo" 0 "EE:Placebo"
"5972" "EE" "Placebo" 0 "EE:Placebo"
"5973" "WE" "High" 0 "WE:High"
"5974" "WE" "High" 0 "WE:High"
"5975" "WE" "High" 0 "WE:High"
"5976" "WE" "High" 0 "WE:High"
"5977" "EE" "Placebo" 0 "EE:Placebo"
"5978" "EE" "Placebo" 0 "EE:Placebo"
"5979" "EE" "Placebo" 0 "EE:Placebo"
"5980" "WE" "High" 0 "WE:High"
"5981" "WE" "High" 0 "WE:High"
"5982" "WE" "High" 0 "WE:High"
"5983" "WE" "High" 0 "WE:High"
"5984" "EE" "Placebo" 0 "EE:Placebo"
"5985" "WE" "High" 0 "WE:High"
"5986" "WE" "High" 0 "WE:High"
"5987" "EE" "Placebo" 1 "EE:Placebo"
"5988" "EE" "Placebo" 0 "EE:Placebo"
"5989" "EE" "Placebo" 1 "EE:Placebo"
"5990" "EE" "Placebo" 0 "EE:Placebo"
"5991" "EE" "Placebo" 0 "EE:Placebo"
"5992" "EE" "Placebo" 0 "EE:Placebo"
"5993" "EE" "Placebo" 0 "EE:Placebo"
"5994" "WE" "High" 0 "WE:High"
"5995" "EE" "Placebo" 0 "EE:Placebo"
"5996" "NA" "High" 0 "NA:High"
"5997" "EE" "Placebo" 0 "EE:Placebo"
"5998" "EE" "Placebo" 1 "EE:Placebo"
"5999" "NA" "High" 1 "NA:High"
"6000" "EE" "Placebo" 0 "EE:Placebo"
"6001" "NA" "Placebo" 0 "NA:Placebo"
"6002" "NA" "Placebo" 0 "NA:Placebo"
"6003" "NA" "Placebo" 0 "NA:Placebo"
"6004" "NA" "High" 0 "NA:High"
"6005" "NA" "High" 0 "NA:High"
"6006" "NA" "Placebo" 0 "NA:Placebo"
"6007" "NA" "Placebo" 0 "NA:Placebo"
"6008" "NA" "Placebo" 0 "NA:Placebo"
"6009" "NA" "High" 0 "NA:High"
"6010" "NA" "Placebo" 1 "NA:Placebo"
"6011" "NA" "High" 0 "NA:High"
"6012" "NA" "High" 0 "NA:High"
"6013" "NA" "High" 0 "NA:High"
"6014" "NA" "High" 0 "NA:High"
"6015" "NA" "Placebo" 0 "NA:Placebo"
"6016" "NA" "Placebo" 0 "NA:Placebo"
"6017" "NA" "Placebo" 0 "NA:Placebo"
"6018" "NA" "High" 1 "NA:High"
"6019" "NA" "Placebo" 0 "NA:Placebo"
"6020" "NA" "High" 0 "NA:High"
"6021" "NA" "Placebo" 0 "NA:Placebo"
"6022" "NA" "High" 0 "NA:High"
"6023" "NA" "High" 0 "NA:High"
"6024" "NA" "High" 0 "NA:High"
"6025" "NA" "High" 0 "NA:High"
"6026" "NA" "High" 0 "NA:High"
"6027" "NA" "High" 1 "NA:High"
"6028" "NA" "High" 0 "NA:High"
"6029" "NA" "High" 0 "NA:High"
"6030" "NA" "Placebo" 0 "NA:Placebo"
"6031" "NA" "High" 0 "NA:High"
"6032" "NA" "Placebo" 0 "NA:Placebo"
"6033" "NA" "Placebo" 0 "NA:Placebo"
"6034" "NA" "Placebo" 0 "NA:Placebo"
"6035" "NA" "Placebo" 0 "NA:Placebo"
"6036" "NA" "Placebo" 1 "NA:Placebo"
"6037" "NA" "High" 0 "NA:High"
"6038" "NA" "Placebo" 1 "NA:Placebo"
"6039" "NA" "Placebo" 1 "NA:Placebo"
"6040" "NA" "Placebo" 1 "NA:Placebo"
"6041" "NA" "Placebo" 0 "NA:Placebo"
"6042" "NA" "High" 0 "NA:High"
"6043" "NA" "Placebo" 0 "NA:Placebo"
"6044" "NA" "Placebo" 0 "NA:Placebo"
"6045" "NA" "Placebo" 0 "NA:Placebo"
"6046" "NA" "Placebo" 0 "NA:Placebo"
"6047" "NA" "Placebo" 0 "NA:Placebo"
"6048" "EE" "Placebo" 1 "EE:Placebo"
"6049" "EE" "Placebo" 0 "EE:Placebo"
"6050" "EE" "Placebo" 0 "EE:Placebo"
"6051" "NA" "High" 0 "NA:High"
"6052" "NA" "High" 0 "NA:High"
"6053" "NA" "High" 0 "NA:High"
"6054" "NA" "High" 0 "NA:High"
"6055" "EE" "Placebo" 0 "EE:Placebo"
"6056" "EE" "Placebo" 0 "EE:Placebo"
"6057" "EE" "Placebo" 0 "EE:Placebo"
"6058" "EE" "Placebo" 1 "EE:Placebo"
"6059" "NA" "High" 0 "NA:High"
"6060" "EE" "Placebo" 0 "EE:Placebo"
"6061" "EE" "Placebo" 0 "EE:Placebo"
"6062" "EE" "Placebo" 0 "EE:Placebo"
"6063" "EE" "Placebo" 0 "EE:Placebo"
"6064" "EE" "Placebo" 0 "EE:Placebo"
"6065" "EE" "Placebo" 1 "EE:Placebo"
"6066" "NA" "High" 0 "NA:High"
"6067" "EE" "Placebo" 0 "EE:Placebo"
"6068" "EE" "Placebo" 0 "EE:Placebo"
"6069" "EE" "Placebo" 0 "EE:Placebo"
"6070" "EE" "Placebo" 0 "EE:Placebo"
"6071" "NA" "High" 0 "NA:High"
"6072" "NA" "High" 0 "NA:High"
"6073" "NA" "High" 0 "NA:High"
"6074" "NA" "High" 0 "NA:High"
"6075" "EE" "Placebo" 0 "EE:Placebo"
"6076" "EE" "Placebo" 0 "EE:Placebo"
"6077" "EE" "Placebo" 1 "EE:Placebo"
"6078" "EE" "Placebo" 0 "EE:Placebo"
"6079" "NA" "High" 0 "NA:High"
"6080" "NA" "High" 0 "NA:High"
"6081" "EE" "Placebo" 0 "EE:Placebo"
"6082" "EE" "Placebo" 1 "EE:Placebo"
"6083" "EE" "Placebo" 0 "EE:Placebo"
"6084" "EE" "Placebo" 0 "EE:Placebo"
"6085" "EE" "High" 0 "EE:High"
"6086" "EE" "Placebo" 0 "EE:Placebo"
"6087" "EE" "Placebo" 0 "EE:Placebo"
"6088" "EE" "Placebo" 0 "EE:Placebo"
"6089" "EE" "Placebo" 0 "EE:Placebo"
"6090" "EE" "Placebo" 0 "EE:Placebo"
"6091" "EE" "High" 1 "EE:High"
"6092" "EE" "Placebo" 1 "EE:Placebo"
"6093" "EE" "Placebo" 0 "EE:Placebo"
"6094" "EE" "Placebo" 0 "EE:Placebo"
"6095" "EE" "Placebo" 0 "EE:Placebo"
"6096" "EE" "Placebo" 0 "EE:Placebo"
"6097" "EE" "Placebo" 0 "EE:Placebo"
"6098" "EE" "High" 0 "EE:High"
"6099" "EE" "High" 1 "EE:High"
"6100" "EE" "High" 0 "EE:High"
"6101" "EE" "Placebo" 0 "EE:Placebo"
"6102" "EE" "Placebo" 1 "EE:Placebo"
"6103" "EE" "High" 0 "EE:High"
"6104" "EE" "Placebo" 0 "EE:Placebo"
"6105" "EE" "Placebo" 0 "EE:Placebo"
"6106" "EE" "Placebo" 1 "EE:Placebo"
"6107" "EE" "Placebo" 0 "EE:Placebo"
"6108" "EE" "High" 0 "EE:High"
"6109" "EE" "High" 0 "EE:High"
"6110" "EE" "High" 1 "EE:High"
"6111" "EE" "High" 1 "EE:High"
"6112" "EE" "Placebo" 0 "EE:Placebo"
"6113" "EE" "High" 0 "EE:High"
"6114" "EE" "High" 0 "EE:High"
"6115" "EE" "Placebo" 0 "EE:Placebo"
"6116" "EE" "High" 0 "EE:High"
"6117" "EE" "High" 0 "EE:High"
"6118" "EE" "High" 0 "EE:High"
"6119" "EE" "High" 0 "EE:High"
"6120" "EE" "High" 1 "EE:High"
"6121" "EE" "High" 0 "EE:High"
"6122" "EE" "High" 1 "EE:High"
"6123" "EE" "High" 0 "EE:High"
"6124" "EE" "Placebo" 0 "EE:Placebo"
"6125" "EE" "Placebo" 1 "EE:Placebo"
"6126" "EE" "Placebo" 0 "EE:Placebo"
"6127" "EE" "High" 0 "EE:High"
"6128" "EE" "Placebo" 0 "EE:Placebo"
"6129" "EE" "Placebo" 0 "EE:Placebo"
"6130" "EE" "Placebo" 0 "EE:Placebo"
"6131" "EE" "High" 0 "EE:High"
"6132" "EE" "Placebo" 0 "EE:Placebo"
"6133" "EE" "Placebo" 0 "EE:Placebo"
"6134" "EE" "Placebo" 1 "EE:Placebo"
"6135" "EE" "High" 0 "EE:High"
"6136" "EE" "Placebo" 0 "EE:Placebo"
"6137" "EE" "Placebo" 1 "EE:Placebo"
"6138" "EE" "Placebo" 0 "EE:Placebo"
"6139" "EE" "High" 0 "EE:High"
"6140" "EE" "Placebo" 0 "EE:Placebo"
"6141" "EE" "High" 0 "EE:High"
"6142" "EE" "Placebo" 0 "EE:Placebo"
"6143" "WE" "High" 1 "WE:High"
"6144" "WE" "High" 0 "WE:High"
"6145" "NA" "Placebo" 0 "NA:Placebo"
"6146" "WE" "High" 0 "WE:High"
"6147" "NA" "Placebo" 0 "NA:Placebo"
"6148" "WE" "High" 0 "WE:High"
"6149" "NA" "Placebo" 0 "NA:Placebo"
"6150" "NA" "Placebo" 0 "NA:Placebo"
"6151" "NA" "Placebo" 0 "NA:Placebo"
"6152" "NA" "Placebo" 1 "NA:Placebo"
"6153" "WE" "High" 0 "WE:High"
"6154" "WE" "High" 0 "WE:High"
"6155" "WE" "High" 0 "WE:High"
"6156" "NA" "Placebo" 0 "NA:Placebo"
"6157" "NA" "Placebo" 0 "NA:Placebo"
"6158" "NA" "Placebo" 0 "NA:Placebo"
"6159" "WE" "High" 0 "WE:High"
"6160" "WE" "High" 0 "WE:High"
"6161" "WE" "High" 0 "WE:High"
"6162" "NA" "Placebo" 1 "NA:Placebo"
"6163" "NA" "Placebo" 0 "NA:Placebo"
"6164" "WE" "High" 0 "WE:High"
"6165" "NA" "Placebo" 0 "NA:Placebo"
"6166" "NA" "Placebo" 0 "NA:Placebo"
"6167" "NA" "Placebo" 0 "NA:Placebo"
"6168" "NA" "Placebo" 0 "NA:Placebo"
"6169" "WE" "High" 0 "WE:High"
"6170" "WE" "High" 1 "WE:High"
"6171" "WE" "High" 0 "WE:High"
"6172" "NA" "Placebo" 0 "NA:Placebo"
"6173" "WE" "High" 0 "WE:High"
"6174" "WE" "High" 1 "WE:High"
"6175" "WE" "High" 0 "WE:High"
"6176" "NA" "Placebo" 0 "NA:Placebo"
"6177" "WE" "High" 0 "WE:High"
"6178" "WE" "High" 0 "WE:High"
"6179" "NA" "Placebo" 0 "NA:Placebo"
"6180" "WE" "High" 0 "WE:High"
"6181" "WE" "High" 1 "WE:High"
"6182" "NA" "Placebo" 0 "NA:Placebo"
"6183" "WE" "High" 0 "WE:High"
"6184" "WE" "High" 0 "WE:High"
"6185" "WE" "High" 0 "WE:High"
"6186" "WE" "High" 0 "WE:High"
"6187" "WE" "High" 0 "WE:High"
"6188" "NA" "Placebo" 0 "NA:Placebo"
"6189" "NA" "Placebo" 0 "NA:Placebo"
"6190" "NA" "Placebo" 0 "NA:Placebo"
"6191" "NA" "Placebo" 0 "NA:Placebo"
"6192" "WE" "High" 0 "WE:High"
"6193" "NA" "Placebo" 0 "NA:Placebo"
"6194" "WE" "High" 0 "WE:High"
"6195" "WE" "High" 0 "WE:High"
"6196" "NA" "High" 0 "NA:High"
"6197" "NA" "Placebo" 0 "NA:Placebo"
"6198" "NA" "High" 0 "NA:High"
"6199" "NA" "High" 0 "NA:High"
"6200" "NA" "High" 0 "NA:High"
"6201" "NA" "Placebo" 0 "NA:Placebo"
"6202" "NA" "High" 0 "NA:High"
"6203" "NA" "High" 0 "NA:High"
"6204" "WE" "Placebo" 0 "WE:Placebo"
"6205" "WE" "Placebo" 0 "WE:Placebo"
"6206" "WE" "Placebo" 0 "WE:Placebo"
"6207" "NA" "High" 0 "NA:High"
"6208" "NA" "High" 0 "NA:High"
"6209" "NA" "High" 0 "NA:High"
"6210" "NA" "High" 0 "NA:High"
"6211" "NA" "High" 0 "NA:High"
"6212" "NA" "High" 1 "NA:High"
"6213" "WE" "Placebo" 0 "WE:Placebo"
"6214" "NA" "High" 0 "NA:High"
"6215" "WE" "Placebo" 0 "WE:Placebo"
"6216" "WE" "Placebo" 0 "WE:Placebo"
"6217" "WE" "Placebo" 0 "WE:Placebo"
"6218" "NA" "High" 0 "NA:High"
"6219" "WE" "Placebo" 0 "WE:Placebo"
"6220" "WE" "Placebo" 0 "WE:Placebo"
"6221" "WE" "Placebo" 0 "WE:Placebo"
"6222" "WE" "Placebo" 0 "WE:Placebo"
"6223" "WE" "Placebo" 0 "WE:Placebo"
"6224" "WE" "Placebo" 1 "WE:Placebo"
"6225" "WE" "Placebo" 0 "WE:Placebo"
"6226" "WE" "Placebo" 0 "WE:Placebo"
"6227" "NA" "High" 0 "NA:High"
"6228" "WE" "Placebo" 0 "WE:Placebo"
